geometry,index,is_indigenous,n_fires,n_quercus,n_xerophyllum,n_thuja,n_populus,n_rubus,n_pinus,n_salix,plant_sum,hist_pinus,hist_salix,hist_quercus,hist_populus,hist_thuja,sum_pinus,sum_salix,sum_quercus,sum_populus,sum_thuja,total_sum,fire_lst,max_acres,min_mgmt,max_duration
"list(c(-117.652441002613, -117.602441002613, -117.602441002613, -117.652441002613, -117.652441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-117.602441002613, -117.552441002613, -117.552441002613, -117.602441002613, -117.602441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000334,21635.7,4,2421.36666666667
"list(c(-117.552441002613, -117.502441002613, -117.502441002613, -117.552441002613, -117.552441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9914,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000334,21635.7,4,2421.36666666667
"list(c(-117.502441002613, -117.452441002613, -117.452441002613, -117.502441002613, -117.502441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9915,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"2022-ORWWF-000334, 2022-ORWWF-000353",21635.7,4,2421.36666666667
"list(c(-117.452441002613, -117.402441002613, -117.402441002613, -117.452441002613, -117.452441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9916,0,0,0,0,0,2,0,2,0,4,1,0,0,0,0,3,0,0,2,0,5,NA,0,NA,0
"list(c(-117.402441002613, -117.352441002613, -117.352441002613, -117.402441002613, -117.402441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9917,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-117.352441002613, -117.302441002613, -117.302441002613, -117.352441002613, -117.352441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-117.302441002613, -117.252441002613, -117.252441002613, -117.302441002613, -117.302441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9919,0,0,0,0,0,0,0,12,0,12,1,0,0,0,0,13,0,0,0,0,13,NA,0,NA,0
"list(c(-117.252441002613, -117.202441002613, -117.202441002613, -117.252441002613, -117.252441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9920,0,0,0,0,0,2,0,1,1,4,1,0,0,0,0,2,1,0,2,0,5,NA,0,NA,0
"list(c(-117.202441002613, -117.152441002613, -117.152441002613, -117.202441002613, -117.202441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.152441002613, -117.102441002613, -117.102441002613, -117.152441002613, -117.152441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-117.102441002613, -117.052441002613, -117.052441002613, -117.102441002613, -117.102441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9923,0,0,0,0,0,1,0,8,0,9,1,0,0,0,0,9,0,0,1,0,10,NA,0,NA,0
"list(c(-117.052441002613, -117.002441002613, -117.002441002613, -117.052441002613, -117.052441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9924,0,0,0,0,0,0,0,8,0,8,1,0,0,0,0,9,0,0,0,0,9,NA,0,NA,0
"list(c(-117.002441002613, -116.952441002613, -116.952441002613, -117.002441002613, -117.002441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-116.952441002613, -116.902441002613, -116.902441002613, -116.952441002613, -116.952441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-116.902441002613, -116.852441002613, -116.852441002613, -116.902441002613, -116.902441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-116.852441002613, -116.802441002613, -116.802441002613, -116.852441002613, -116.852441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9928,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000400,175937,4,2226.45
"list(c(-116.802441002613, -116.752441002613, -116.752441002613, -116.802441002613, -116.802441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9929,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000400,175937,4,2226.45
"list(c(-116.752441002613, -116.702441002613, -116.702441002613, -116.752441002613, -116.752441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9930,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000400,175937,4,2226.45
"list(c(-116.702441002613, -116.652441002613, -116.652441002613, -116.702441002613, -116.702441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9931,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2022-ORWWF-000400,175937,4,2226.45
"list(c(-116.652441002613, -116.602441002613, -116.602441002613, -116.652441002613, -116.652441002613, 45.3426919995414, 45.3426919995414, 45.3926919995414, 45.3926919995414, 45.3426919995414))",9932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-ORWWF-000400,175937,4,2226.45
"list(c(-124.002441002613, -123.952441002613, -123.952441002613, -124.002441002613, -124.002441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.952441002613, -123.902441002613, -123.902441002613, -123.952441002613, -123.952441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9934,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.902441002613, -123.852441002613, -123.852441002613, -123.902441002613, -123.902441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.852441002613, -123.802441002613, -123.802441002613, -123.852441002613, -123.852441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9936,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0
"list(c(-123.802441002613, -123.752441002613, -123.752441002613, -123.802441002613, -123.802441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.752441002613, -123.702441002613, -123.702441002613, -123.752441002613, -123.752441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9938,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,NA,0,NA,0
"list(c(-123.702441002613, -123.652441002613, -123.652441002613, -123.702441002613, -123.702441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NA,0,NA,0
"list(c(-123.652441002613, -123.602441002613, -123.602441002613, -123.652441002613, -123.652441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.602441002613, -123.552441002613, -123.552441002613, -123.602441002613, -123.602441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.552441002613, -123.502441002613, -123.502441002613, -123.552441002613, -123.552441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.502441002613, -123.452441002613, -123.452441002613, -123.502441002613, -123.502441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.452441002613, -123.402441002613, -123.402441002613, -123.452441002613, -123.452441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.402441002613, -123.352441002613, -123.352441002613, -123.402441002613, -123.402441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9945,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.352441002613, -123.302441002613, -123.302441002613, -123.352441002613, -123.352441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9946,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-123.302441002613, -123.252441002613, -123.252441002613, -123.302441002613, -123.302441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9947,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,5,NA,0,NA,0
"list(c(-123.252441002613, -123.202441002613, -123.202441002613, -123.252441002613, -123.252441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9948,0,0,0,0,3,0,3,0,0,6,0,0,1,0,0,0,0,1,0,3,4,NA,0,NA,0
"list(c(-123.202441002613, -123.152441002613, -123.152441002613, -123.202441002613, -123.202441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,NA,0,NA,0
"list(c(-123.152441002613, -123.102441002613, -123.102441002613, -123.152441002613, -123.152441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9950,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2,NA,0,NA,0
"list(c(-123.102441002613, -123.052441002613, -123.052441002613, -123.102441002613, -123.102441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9951,0,0,4,0,5,0,1,0,1,11,0,0,1,0,0,0,1,5,0,5,11,NA,0,NA,0
"list(c(-123.052441002613, -123.002441002613, -123.002441002613, -123.052441002613, -123.052441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9952,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,0,NA,0
"list(c(-123.002441002613, -122.952441002613, -122.952441002613, -123.002441002613, -123.002441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9953,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,NA,0,NA,0
"list(c(-122.952441002613, -122.902441002613, -122.902441002613, -122.952441002613, -122.952441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9954,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,3,NA,0,NA,0
"list(c(-122.902441002613, -122.852441002613, -122.852441002613, -122.902441002613, -122.902441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9955,0,0,11,0,1,0,1,0,0,13,0,1,0,0,0,0,1,11,0,1,13,NA,0,NA,0
"list(c(-122.852441002613, -122.802441002613, -122.802441002613, -122.852441002613, -122.852441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9956,0,0,5,0,11,2,11,0,0,29,0,0,0,0,0,0,0,5,2,11,18,NA,0,NA,0
"list(c(-122.802441002613, -122.752441002613, -122.752441002613, -122.802441002613, -122.802441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9957,0,0,6,0,18,6,10,0,1,41,0,0,0,0,0,0,1,6,6,18,31,NA,0,NA,0
"list(c(-122.752441002613, -122.702441002613, -122.702441002613, -122.752441002613, -122.752441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9958,0,0,5,0,10,2,4,0,0,21,0,1,0,0,0,0,1,5,2,10,18,NA,0,NA,0
"list(c(-122.702441002613, -122.652441002613, -122.652441002613, -122.702441002613, -122.702441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9959,0,0,7,0,67,5,54,0,0,133,0,0,0,0,0,0,0,7,5,67,79,NA,0,NA,0
"list(c(-122.652441002613, -122.602441002613, -122.602441002613, -122.652441002613, -122.652441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9960,0,0,41,0,13,15,16,2,1,88,0,0,0,0,0,2,1,41,15,13,72,NA,0,NA,0
"list(c(-122.602441002613, -122.552441002613, -122.552441002613, -122.602441002613, -122.602441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9961,0,0,21,0,6,7,22,0,0,56,0,0,0,0,0,0,0,21,7,6,34,NA,0,NA,0
"list(c(-122.552441002613, -122.502441002613, -122.502441002613, -122.552441002613, -122.552441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9962,0,0,17,1,16,19,18,0,2,73,0,0,0,0,0,0,2,17,19,16,54,NA,0,NA,0
"list(c(-122.502441002613, -122.452441002613, -122.452441002613, -122.502441002613, -122.502441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9963,0,0,1,0,4,0,3,0,1,9,0,0,0,0,0,0,1,1,0,4,6,NA,0,NA,0
"list(c(-122.452441002613, -122.402441002613, -122.402441002613, -122.452441002613, -122.452441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9964,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,2,NA,0,NA,0
"list(c(-122.402441002613, -122.352441002613, -122.352441002613, -122.402441002613, -122.402441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9965,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,0,0,0,1,NA,0,NA,0
"list(c(-122.352441002613, -122.302441002613, -122.302441002613, -122.352441002613, -122.352441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-122.302441002613, -122.252441002613, -122.252441002613, -122.302441002613, -122.302441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9967,0,0,1,0,19,0,29,0,0,49,0,0,0,0,0,0,0,1,0,19,20,NA,0,NA,0
"list(c(-122.252441002613, -122.202441002613, -122.202441002613, -122.252441002613, -122.252441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9968,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0
"list(c(-122.202441002613, -122.152441002613, -122.152441002613, -122.202441002613, -122.202441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9969,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-122.152441002613, -122.102441002613, -122.102441002613, -122.152441002613, -122.152441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9970,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2023-ORMHF-001199,2054.99,4,9416.45
"list(c(-122.102441002613, -122.052441002613, -122.052441002613, -122.102441002613, -122.102441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-ORMHF-001199,2054.99,4,9416.45
"list(c(-122.052441002613, -122.002441002613, -122.002441002613, -122.052441002613, -122.052441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9972,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,NA,0,NA,0
"list(c(-122.002441002613, -121.952441002613, -121.952441002613, -122.002441002613, -122.002441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,NA,0,NA,0
"list(c(-121.952441002613, -121.902441002613, -121.902441002613, -121.952441002613, -121.952441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9974,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0
"list(c(-121.902441002613, -121.852441002613, -121.852441002613, -121.902441002613, -121.902441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9975,0,0,0,2,0,0,1,0,1,4,0,0,0,0,0,0,1,0,0,0,1,NA,0,NA,0
"list(c(-121.852441002613, -121.802441002613, -121.802441002613, -121.852441002613, -121.852441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9976,0,0,0,13,2,0,1,0,0,16,0,0,0,0,0,0,0,0,0,2,2,NA,0,NA,0
"list(c(-121.802441002613, -121.752441002613, -121.752441002613, -121.802441002613, -121.802441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9977,0,0,0,31,4,4,0,0,2,41,0,0,0,0,0,0,2,0,4,4,10,NA,0,NA,0
"list(c(-121.752441002613, -121.702441002613, -121.702441002613, -121.752441002613, -121.752441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9978,0,0,0,31,0,3,0,0,0,34,0,0,0,0,0,0,0,0,3,0,3,NA,0,NA,0
"list(c(-121.702441002613, -121.652441002613, -121.652441002613, -121.702441002613, -121.702441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9979,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,NA,0,NA,0
"list(c(-121.652441002613, -121.602441002613, -121.602441002613, -121.652441002613, -121.652441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9980,0,0,0,7,0,2,1,0,0,10,0,0,0,0,0,0,0,0,2,0,2,NA,0,NA,0
"list(c(-121.602441002613, -121.552441002613, -121.552441002613, -121.602441002613, -121.602441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9981,0,0,1,0,4,3,2,1,0,11,0,0,0,0,0,1,0,1,3,4,9,NA,0,NA,0
"list(c(-121.552441002613, -121.502441002613, -121.502441002613, -121.552441002613, -121.552441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9982,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,NA,0,NA,0
"list(c(-121.502441002613, -121.452441002613, -121.452441002613, -121.502441002613, -121.502441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9983,0,1,0,0,7,3,0,2,0,12,1,0,0,0,0,3,0,0,3,7,13,2024-ORMHF-001101,9.19,NA,434.768888888889
"list(c(-121.452441002613, -121.402441002613, -121.402441002613, -121.452441002613, -121.452441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9984,0,0,1,0,2,0,0,0,1,4,1,0,0,0,0,1,1,1,0,2,5,NA,0,NA,0
"list(c(-121.402441002613, -121.352441002613, -121.352441002613, -121.402441002613, -121.402441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9985,0,0,3,0,0,0,0,1,0,4,1,0,0,0,0,2,0,3,0,0,5,NA,0,NA,0
"list(c(-121.352441002613, -121.302441002613, -121.302441002613, -121.352441002613, -121.352441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9986,0,0,3,0,0,1,0,0,0,4,1,0,0,0,0,1,0,3,1,0,5,NA,0,NA,0
"list(c(-121.302441002613, -121.252441002613, -121.252441002613, -121.302441002613, -121.302441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9987,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,NA,0,NA,0
"list(c(-121.252441002613, -121.202441002613, -121.202441002613, -121.252441002613, -121.252441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,0,NA,0
"list(c(-121.202441002613, -121.152441002613, -121.152441002613, -121.202441002613, -121.202441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9989,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,3,NA,0,NA,0
"list(c(-121.152441002613, -121.102441002613, -121.102441002613, -121.152441002613, -121.152441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9990,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,NA,0,NA,0
"list(c(-121.102441002613, -121.052441002613, -121.052441002613, -121.102441002613, -121.102441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.052441002613, -121.002441002613, -121.002441002613, -121.052441002613, -121.052441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"list(c(-121.002441002613, -120.952441002613, -120.952441002613, -121.002441002613, -121.002441002613, 45.3926919995414, 45.3926919995414, 45.4426919995414, 45.4426919995414, 45.3926919995414))",9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
